	nodes_synt	edges_synt	radius_synt	diameter_synt	average_clustering_synt	transitivity_synt	density_synt	degree_pearson_correlation_coefficien_syntt	nodes_flat	edges_flat	radius_flat	diameter_flat	average_clustering_flat	transitivity_flat	density_flat	degree_pearson_correlation_coefficient_flat	class
26	0	0	0	0	0.0	0.0	0.0	-0.7435897435897436	0	0	0	0	0.0	0.0	0.0	-0.5294117647058824	news
27	0	0	0	0	0.0	0.0	0.0	-0.5335429769392035	0	0	0	0	0.0	0.0	0.0	-0.560553633217993	news
28	0	0	0	0	0.0	0.0	0.0	-0.6777963272120198	0	0	0	0	0.0	0.0	0.0	-0.5266990291262135	news
29	0	0	0	0	0.0	0.0	0.0	-0.6585365853658535	0	0	0	0	0.0	0.0	0.0	-0.6835443037974682	news
30	0	0	0	0	0.0	0.0	0.0	-0.7760000000000001	0	0	0	0	0.0	0.0	0.0	-0.4814814814814813	news
31	0	0	0	0	0.0	0.0	0.0	-0.6666666666666665	0	0	0	0	0.0	0.0	0.0	-0.8333333333333334	news
32	0	0	0	0	0.0	0.0	0.0	-0.6539440203562341	0	0	0	0	0.0	0.0	0.0	-0.6	news
33	0	0	0	0	0.0	0.0	0.0	-0.8333333333333335	0	0	0	0	0.0	0.0	0.0	-0.36363636363636365	news
34	0	0	0	0	0.0	0.0	0.0	-0.6047278724573943	0	0	0	0	0.0	0.0	0.0	-0.5555555555555556	news
35	0	0	0	0	0.0	0.0	0.0	-0.5789473684210527	0	0	0	0	0.0	0.0	0.0	-0.6	news
36	0	0	0	0	0.0	0.0	0.0	-0.6393319572152373	0	0	0	0	0.0	0.0	0.0	-0.4378140703517587	news
37	0	0	0	0	0.0	0.0	0.0	-0.7442116868798238	0	0	0	0	0.0	0.0	0.0	-0.4444444444444444	news
38	0	0	0	0	0.0	0.0	0.0	-0.581377151799687	0	0	0	0	0.0	0.0	0.0	-0.5555555555555556	news
39	0	0	0	0	0.0	0.0	0.0	-0.6103964991380453	0	0	0	0	0.0	0.0	0.0	-0.35525797558093747	news
40	0	0	0	0	0.0	0.0	0.0	-0.598984771573604	0	0	0	0	0.0	0.0	0.0	-0.414595260526125	news
41	0	0	0	0	0.0	0.0	0.0	-0.6497647058823527	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	news
42	0	0	0	0	0.0	0.0	0.0	-0.5794326241134752	0	0	0	0	0.0	0.0	0.0	-0.5130890052356021	news
43	0	0	0	0	0.0	0.0	0.0	-0.8379446640316206	0	0	0	0	0.0	0.0	0.0	-0.386065422287932	news
44	0	0	0	0	0.0	0.0	0.0	-0.7061611374407581	0	0	0	0	0.0	0.0	0.0	-0.536178107606679	news
45	0	0	0	0	0.0	0.0	0.0	-0.589079979963266	0	0	0	0	0.0	0.0	0.0	-0.4175654853620954	news
46	0	0	0	0	0.0	0.0	0.0	-0.5641290322580644	0	0	0	0	0.0	0.0	0.0	-0.3347122978563368	news
47	0	0	0	0	0.0	0.0	0.0	-0.6666666666666665	0	0	0	0	0.0	0.0	0.0	-0.5792349726775956	news
48	0	0	0	0	0.0	0.0	0.0	-0.6059315090938883	0	0	0	0	0.0	0.0	0.0	-0.5384615384615384	news
49	0	0	0	0	0.0	0.0	0.0	-0.6519780650215433	0	0	0	0	0.0	0.0	0.0	-0.490872210953347	news
50	0	0	0	0	0.0	0.0	0.0	-0.5935946990612921	0	0	0	0	0.0	0.0	0.0	-0.24775784753363225	news
51	0	0	0	0	0.0	0.0	0.0	-0.6240601503759399	0	0	0	0	0.0	0.0	0.0	-0.4720642355302776	news
52	0	0	0	0	0.0	0.0	0.0	-0.6216216216216216	0	0	0	0	0.0	0.0	0.0	-0.5	news
53	0	0	0	0	0.0	0.0	0.0	-0.6642156862745097	0	0	0	0	0.0	0.0	0.0	-0.6857142857142858	news
54	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.5105740181268882	news
55	0	0	0	0	0.0	0.0	0.0	-0.4530969479353681	0	0	0	0	0.0	0.0	0.0	-0.3183475091130011	news
56	0	0	0	0	0.0	0.0	0.0	-0.7142857142857142	0	0	0	0	0.0	0.0	0.0	-0.5608424336973478	news
57	0	0	0	0	0.0	0.0	0.0	-0.6326530612244898	0	0	0	0	0.0	0.0	0.0	-0.2942857142857142	news
58	0	0	0	0	0.0	0.0	0.0	-0.7203832752613238	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	news
59	0	0	0	0	0.0	0.0	0.0	-0.787837837837838	0	0	0	0	0.0	0.0	0.0	-0.7333333333333333	news
60	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.4538739374847242	news
61	0	0	0	0	0.0	0.0	0.0	-0.53125	0	0	0	0	0.0	0.0	0.0	-0.4312977099236642	news
62	0	0	0	0	0.0	0.0	0.0	-0.6119755761276344	0	0	0	0	0.0	0.0	0.0	-0.47922437673130186	news
63	0	0	0	0	0.0	0.0	0.0	-0.7142857142857143	0	0	0	0	0.0	0.0	0.0	-0.4735516372795971	news
64	0	0	0	0	0.0	0.0	0.0	-0.7812499999999999	0	0	0	0	0.0	0.0	0.0	-0.5128351397604107	news
65	0	0	0	0	0.0	0.0	0.0	-0.6216216216216216	0	0	0	0	0.0	0.0	0.0	-0.5420289855072463	news
66	0	0	0	0	0.0	0.0	0.0	-0.7406744255446136	0	0	0	0	0.0	0.0	0.0	-0.45209631251052357	news
67	0	0	0	0	0.0	0.0	0.0	-0.7076023391812866	0	0	0	0	0.0	0.0	0.0	-0.7647058823529413	news
68	0	0	0	0	0.0	0.0	0.0	-0.6019417475728156	0	0	0	0	0.0	0.0	0.0	-0.5083798882681565	news
69	0	0	0	0	0.0	0.0	0.0	-0.6935483870967742	0	0	0	0	0.0	0.0	0.0	-0.4472843450479233	news
70	0	0	0	0	0.0	0.0	0.0	-0.6157635467980296	0	0	0	0	0.0	0.0	0.0	-0.5315568022440393	news
71	0	0	0	0	0.0	0.0	0.0	-0.5915768854064642	0	0	0	0	0.0	0.0	0.0	-0.1980676328502415	news
72	0	0	0	0	0.0	0.0	0.0	-0.598	0	0	0	0	0.0	0.0	0.0	-0.6428676795987608	news
73	0	0	0	0	0.0	0.0	0.0	-0.5065502183406113	0	0	0	0	0.0	0.0	0.0	-0.34363428571428567	news
74	0	0	0	0	0.0	0.0	0.0	-0.6665506439262096	0	0	0	0	0.0	0.0	0.0	-0.509375	news
75	0	0	0	0	0.0	0.0	0.0	-0.5217391304347825	0	0	0	0	0.0	0.0	0.0	-0.5266990291262135	news
76	0	0	0	0	0.0	0.0	0.0	-0.6181923522595596	0	0	0	0	0.0	0.0	0.0	-0.5384615384615384	news
77	0	0	0	0	0.0	0.0	0.0	-0.6269575548115347	0	0	0	0	0.0	0.0	0.0	-0.8	news
78	0	0	0	0	0.0	0.0	0.0	-0.5654654654654656	0	0	0	0	0.0	0.0	0.0	-0.3846153846153847	news
79	0	0	0	0	0.0	0.0	0.0	-0.7585319162981056	0	0	0	0	0.0	0.0	0.0	-0.3395348837209302	news
80	0	0	0	0	0.0	0.0	0.0	-0.5378787878787878	0	0	0	0	0.0	0.0	0.0	-0.3677184466019417	news
81	0	0	0	0	0.0	0.0	0.0	-0.6897795591182364	0	0	0	0	0.0	0.0	0.0	-0.3333333333333333	news
82	0	0	0	0	0.0	0.0	0.0	-0.560553633217993	0	0	0	0	0.0	0.0	0.0	-0.4963539134662128	news
83	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.5294117647058824	news
84	0	0	0	0	0.0	0.0	0.0	-0.7061611374407584	0	0	0	0	0.0	0.0	0.0	-0.20769010863350487	news
85	0	0	0	0	0.0	0.0	0.0	-0.4882973841211567	0	0	0	0	0.0	0.0	0.0	-0.4579844065838868	news
86	0	0	0	0	0.0	0.0	0.0	-1.0	0	0	0	0	0.0	0.0	0.0	-1.0	news
87	0	0	0	0	0.0	0.0	0.0	-0.6665506439262096	0	0	0	0	0.0	0.0	0.0	-0.5905767668562144	news
88	0	0	0	0	0.0	0.0	0.0	-0.5899280575539568	0	0	0	0	0.0	0.0	0.0	-0.5732484076433123	news
89	0	0	0	0	0.0	0.0	0.0	-0.6607747273411058	0	0	0	0	0.0	0.0	0.0	-0.7	news
90	0	0	0	0	0.0	0.0	0.0	-0.7673130193905815	0	0	0	0	0.0	0.0	0.0	-0.5741626794258374	news
91	0	0	0	0	0.0	0.0	0.0	-0.5899280575539568	0	0	0	0	0.0	0.0	0.0	-0.4081996434937611	news
92	0	0	0	0	0.0	0.0	0.0	-0.7391304347826085	0	0	0	0	0.0	0.0	0.0	-0.6666666666666667	news
93	0	0	0	0	0.0	0.0	0.0	-0.5435372729171016	0	0	0	0	0.0	0.0	0.0	-0.43327605956471926	news
94	0	0	0	0	0.0	0.0	0.0	-0.6295531936848624	0	0	0	0	0.0	0.0	0.0	-0.35698282300224043	news
95	0	0	0	0	0.0	0.0	0.0	-0.7486338797814208	0	0	0	0	0.0	0.0	0.0	-0.5915492957746478	news
96	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.7142857142857142	news
97	0	0	0	0	0.0	0.0	0.0	-0.7760000000000001	0	0	0	0	0.0	0.0	0.0	-0.75	news
98	0	0	0	0	0.0	0.0	0.0	-0.7385620915032678	0	0	0	0	0.0	0.0	0.0	-0.5850052798310456	news
99	0	0	0	0	0.0	0.0	0.0	-0.6451612903225806	0	0	0	0	0.0	0.0	0.0	-0.6593001841620626	news
100	0	0	0	0	0.0	0.0	0.0	-0.537112433448168	0	0	0	0	0.0	0.0	0.0	-0.3309029725182278	news
101	0	0	0	0	0.0	0.0	0.0	-0.6121015667206915	0	0	0	0	0.0	0.0	0.0	-0.4722175021240442	news
102	0	0	0	0	0.0	0.0	0.0	-0.6666666666666665	0	0	0	0	0.0	0.0	0.0	-0.5431034482758621	news
103	0	0	0	0	0.0	0.0	0.0	-0.6592555994729907	0	0	0	0	0.0	0.0	0.0	-0.43258426966292124	news
104	0	0	0	0	0.0	0.0	0.0	-0.6856854159649715	0	0	0	0	0.0	0.0	0.0	-1.0	news
105	0	0	0	0	0.0	0.0	0.0	-1.0	0	0	0	0	0.0	0.0	0.0	-0.8055555555555555	news
106	0	0	0	0	0.0	0.0	0.0	-0.6666666666666665	0	0	0	0	0.0	0.0	0.0	-0.588235294117647	news
107	0	0	0	0	0.0	0.0	0.0	-0.7065767284991569	0	0	0	0	0.0	0.0	0.0	-0.42782221056771985	news
108	0	0	0	0	0.0	0.0	0.0	-0.5941176470588234	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	news
109	0	0	0	0	0.0	0.0	0.0	-0.6666666666666664	0	0	0	0	0.0	0.0	0.0	-0.6467065868263473	news
110	0	0	0	0	0.0	0.0	0.0	-0.6470588235294118	0	0	0	0	0.0	0.0	0.0	-0.4583333333333332	news
111	0	0	0	0	0.0	0.0	0.0	-0.7100737100737099	0	0	0	0	0.0	0.0	0.0	-0.6643924626380768	news
112	0	0	0	0	0.0	0.0	0.0	-0.7142857142857143	0	0	0	0	0.0	0.0	0.0	-0.5238095238095238	news
113	0	0	0	0	0.0	0.0	0.0	-0.5203252032520325	0	0	0	0	0.0	0.0	0.0	-0.4817027632561613	news
114	0	0	0	0	0.0	0.0	0.0	-0.7385620915032679	0	0	0	0	0.0	0.0	0.0	-0.6666666666666667	news
115	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.7368421052631579	news
116	0	0	0	0	0.0	0.0	0.0	-0.4997226844148641	0	0	0	0	0.0	0.0	0.0	-0.5983606557377049	news
117	0	0	0	0	0.0	0.0	0.0	-0.6083860759493672	0	0	0	0	0.0	0.0	0.0	-0.43751101709853685	news
118	0	0	0	0	0.0	0.0	0.0	-0.6433566433566433	0	0	0	0	0.0	0.0	0.0	-0.5642570281124496	news
119	0	0	0	0	0.0	0.0	0.0	-0.66865315852205	0	0	0	0	0.0	0.0	0.0	-0.5420267085624508	news
120	0	0	0	0	0.0	0.0	0.0	-0.7391304347826086	0	0	0	0	0.0	0.0	0.0	-0.48855253116255415	news
121	0	0	0	0	0.0	0.0	0.0	-0.6	0	0	0	0	0.0	0.0	0.0	-0.40504469205338567	news
122	0	0	0	0	0.0	0.0	0.0	-0.8347639484978541	0	0	0	0	0.0	0.0	0.0	-0.6451388888888888	news
123	0	0	0	0	0.0	0.0	0.0	-0.6791808873720137	0	0	0	0	0.0	0.0	0.0	-0.5305067218200622	news
124	0	0	0	0	0.0	0.0	0.0	-0.7385620915032679	0	0	0	0	0.0	0.0	0.0	-0.9148936170212764	news
125	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.34751773049645396	news
126	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.8055555555555555	news
127	0	0	0	0	0.0	0.0	0.0	-0.7058823529411765	0	0	0	0	0.0	0.0	0.0	-0.7499999999999999	news
128	0	0	0	0	0.0	0.0	0.0	-0.7622461170848266	0	0	0	0	0.0	0.0	0.0	-0.514073115496603	news
129	0	0	0	0	0.0	0.0	0.0	-0.43537414965986393	0	0	0	0	0.0	0.0	0.0	-0.3428174878556557	news
130	0	0	0	0	0.0	0.0	0.0	-0.7192982456140351	0	0	0	0	0.0	0.0	0.0	-0.40585774058577395	news
131	0	0	0	0	0.0	0.0	0.0	-0.5668393782383421	0	0	0	0	0.0	0.0	0.0	-0.3951705634342661	news
132	0	0	0	0	0.0	0.0	0.0	-0.6614873073725942	0	0	0	0	0.0	0.0	0.0	-0.8333333333333334	news
133	0	0	0	0	0.0	0.0	0.0	-0.7406744255446135	0	0	0	0	0.0	0.0	0.0	-0.4645669291338583	news
134	0	0	0	0	0.0	0.0	0.0	-0.543010752688172	0	0	0	0	0.0	0.0	0.0	-0.6051068883610451	news
135	0	0	0	0	0.0	0.0	0.0	-0.6481481481481481	0	0	0	0	0.0	0.0	0.0	-0.6851851851851852	news
136	0	0	0	0	0.0	0.0	0.0	-0.694480102695764	0	0	0	0	0.0	0.0	0.0	-0.43761301989150114	news
137	0	0	0	0	0.0	0.0	0.0	-0.6604244694132336	0	0	0	0	0.0	0.0	0.0	-0.7078369905956116	news
138	0	0	0	0	0.0	0.0	0.0	-0.6665506439262096	0	0	0	0	0.0	0.0	0.0	-0.5847107438016528	news
139	0	0	0	0	0.0	0.0	0.0	-0.467576075550892	0	0	0	0	0.0	0.0	0.0	-0.49602590521047984	news
140	0	0	0	0	0.0	0.0	0.0	-0.6005830903790088	0	0	0	0	0.0	0.0	0.0	-0.5106571936056836	news
141	0	0	0	0	0.0	0.0	0.0	-0.7142857142857143	0	0	0	0	0.0	0.0	0.0	-0.35849056603773577	news
142	0	0	0	0	0.0	0.0	0.0	-0.7627118644067796	0	0	0	0	0.0	0.0	0.0	-0.6636317653009612	news
143	0	0	0	0	0.0	0.0	0.0	-0.6351351351351351	0	0	0	0	0.0	0.0	0.0	-0.4827462257368798	news
144	0	0	0	0	0.0	0.0	0.0	-0.646234104988588	0	0	0	0	0.0	0.0	0.0	-0.5468750000000002	news
145	0	0	0	0	0.0	0.0	0.0	-0.6601096420509514	0	0	0	0	0.0	0.0	0.0	-0.39896373056994816	news
146	0	0	0	0	0.0	0.0	0.0	-0.5982436882546652	0	0	0	0	0.0	0.0	0.0	-0.4737406216505894	news
147	0	0	0	0	0.0	0.0	0.0	-0.8333333333333334	0	0	0	0	0.0	0.0	0.0	-0.5653809971777987	news
148	0	0	0	0	0.0	0.0	0.0	-0.8749999999999999	0	0	0	0	0.0	0.0	0.0	-0.6086956521739131	news
149	0	0	0	0	0.0	0.0	0.0	-0.7892644135188865	0	0	0	0	0.0	0.0	0.0	-0.6054054054054052	news
150	0	0	0	0	0.0	0.0	0.0	-0.6059234882764295	0	0	0	0	0.0	0.0	0.0	-0.4444444444444444	news
151	0	0	0	0	0.0	0.0	0.0	-0.629006686427242	0	0	0	0	0.0	0.0	0.0	-0.5395894428152492	news
152	0	0	0	0	0.0	0.0	0.0	-0.6172276098117513	0	0	0	0	0.0	0.0	0.0	-0.4666666666666667	news
153	0	0	0	0	0.0	0.0	0.0	-0.6908429980958974	0	0	0	0	0.0	0.0	0.0	-0.5086603039943443	news
154	0	0	0	0	0.0	0.0	0.0	-0.7142857142857143	0	0	0	0	0.0	0.0	0.0	-0.6470588235294118	news
155	0	0	0	0	0.0	0.0	0.0	-0.7391304347826085	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	news
156	0	0	0	0	0.0	0.0	0.0	-0.6415094339622642	0	0	0	0	0.0	0.0	0.0	-0.4136816968675376	news
157	0	0	0	0	0.0	0.0	0.0	-0.5811240721102866	0	0	0	0	0.0	0.0	0.0	-0.8012048192771085	news
158	0	0	0	0	0.0	0.0	0.0	-0.685115402731983	0	0	0	0	0.0	0.0	0.0	-0.6181506849315069	news
159	0	0	0	0	0.0	0.0	0.0	-0.6188276696359838	0	0	0	0	0.0	0.0	0.0	-0.6740376740376741	news
160	0	0	0	0	0.0	0.0	0.0	-0.6666666666666667	0	0	0	0	0.0	0.0	0.0	-0.776	news
161	0	0	0	0	0.0	0.0	0.0	-0.5899280575539568	0	0	0	0	0.0	0.0	0.0	-0.7999999999999999	news
162	0	0	0	0	0.0	0.0	0.0	-0.7400379506641368	0	0	0	0	0.0	0.0	0.0	-0.5882352941176471	news
163	0	0	0	0	0.0	0.0	0.0	-0.6851063829787233	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	news
164	0	0	0	0	0.0	0.0	0.0	-0.5821826280623608	0	0	0	0	0.0	0.0	0.0	-0.31807854592664725	news
165	0	0	0	0	0.0	0.0	0.0	-0.5920398009950248	0	0	0	0	0.0	0.0	0.0	-0.42271293375394314	news
166	0	0	0	0	0.0	0.0	0.0	-0.6351859590472213	0	0	0	0	0.0	0.0	0.0	-0.4628090366581415	news
167	0	0	0	0	0.0	0.0	0.0	-0.777972027972028	0	0	0	0	0.0	0.0	0.0	-0.5680297397769517	news
168	0	0	0	0	0.0	0.0	0.0	-0.7205579693574206	0	0	0	0	0.0	0.0	0.0	-0.4754098360655738	news
169	0	0	0	0	0.0	0.0	0.0	-0.6470588235294118	0	0	0	0	0.0	0.0	0.0	-0.5174825174825175	news
170	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.8055555555555555	news
171	0	0	0	0	0.0	0.0	0.0	-0.5949709864603482	0	0	0	0	0.0	0.0	0.0	-0.3685998544042708	news
172	0	0	0	0	0.0	0.0	0.0	-0.5899280575539568	0	0	0	0	0.0	0.0	0.0	-0.6417910447761194	news
173	0	0	0	0	0.0	0.0	0.0	-0.626252604425042	0	0	0	0	0.0	0.0	0.0	-0.3405342285797694	news
174	0	0	0	0	0.0	0.0	0.0	-0.8571428571428575	0	0	0	0	0.0	0.0	0.0	-0.47480540761982826	news
175	0	0	0	0	0.0	0.0	0.0	-0.6769600274489622	0	0	0	0	0.0	0.0	0.0	-0.45811320754716994	news
176	0	0	0	0	0.0	0.0	0.0	-0.6683831101956745	0	0	0	0	0.0	0.0	0.0	-0.674037674037674	news
177	0	0	0	0	0.0	0.0	0.0	-0.6626016260162602	0	0	0	0	0.0	0.0	0.0	-0.6857142857142857	news
178	0	0	0	0	0.0	0.0	0.0	-0.5714285714285714	0	0	0	0	0.0	0.0	0.0	-0.5017182130584192	news
179	0	0	0	0	0.0	0.0	0.0	-0.7131147540983607	0	0	0	0	0.0	0.0	0.0	-0.7999999999999998	news
180	0	0	0	0	0.0	0.0	0.0	-0.9081632653061226	0	0	0	0	0.0	0.0	0.0	-0.5732484076433123	news
181	0	0	0	0	0.0	0.0	0.0	-0.7385620915032679	0	0	0	0	0.0	0.0	0.0	-0.5555555555555556	news
182	0	0	0	0	0.0	0.0	0.0	-0.619718309859155	0	0	0	0	0.0	0.0	0.0	-0.3802992518703242	news
183	0	0	0	0	0.0	0.0	0.0	-0.7204301075268817	0	0	0	0	0.0	0.0	0.0	-0.4157164576206765	news
184	0	0	0	0	0.0	0.0	0.0	-0.6292134831460673	0	0	0	0	0.0	0.0	0.0	-0.5136129506990434	news
185	0	0	0	0	0.0	0.0	0.0	-0.5532173209227034	0	0	0	0	0.0	0.0	0.0	-0.40238805970149255	news
186	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.8333333333333334	news
187	0	0	0	0	0.0	0.0	0.0	-0.6666666666666666	0	0	0	0	0.0	0.0	0.0	-0.5153545505304301	news
188	0	0	0	0	0.0	0.0	0.0	-0.49584487534626026	0	0	0	0	0.0	0.0	0.0	-0.4444444444444444	news
189	0	0	0	0	0.0	0.0	0.0	-1.0	0	0	0	0	0.0	0.0	0.0	-0.4782608695652174	news
190	0	0	0	0	0.0	0.0	0.0	-0.5086268021744267	0	0	0	0	0.0	0.0	0.0	-0.4848425581850187	news
191	0	0	0	0	0.0	0.0	0.0	-0.776	0	0	0	0	0.0	0.0	0.0	-0.5549936788874841	news
192	0	0	0	0	0.0	0.0	0.0	-0.7205579693574207	0	0	0	0	0.0	0.0	0.0	-0.5887850467289718	news
193	0	0	0	0	0.0	0.0	0.0	-0.6192312053520806	0	0	0	0	0.0	0.0	0.0	-0.2744197592155889	news
194	0	0	0	0	0.0	0.0	0.0	-0.7257989810097267	0	0	0	0	0.0	0.0	0.0	-0.5386904761904762	news
195	0	0	0	0	0.0	0.0	0.0	-0.7391304347826085	0	0	0	0	0.0	0.0	0.0	-0.5	news
196	0	0	0	0	0.0	0.0	0.0	-0.6079490642485047	0	0	0	0	0.0	0.0	0.0	-0.8333333333333334	news
197	0	0	0	0	0.0	0.0	0.0	-0.5548399318052663	0	0	0	0	0.0	0.0	0.0	-0.31880733944954126	news
198	0	0	0	0	0.0	0.0	0.0	-0.8333333333333334	0	0	0	0	0.0	0.0	0.0	-0.5757575757575757	news
199	0	0	0	0	0.0	0.0	0.0	-0.6040516494045718	0	0	0	0	0.0	0.0	0.0	-0.5275	news
200	0	0	0	0	0.0	0.0	0.0	-0.6254448398576513	0	0	0	0	0.0	0.0	0.0	-0.48384523334662954	news
201	0	0	0	0	0.0	0.0	0.0	-0.5376344086021505	0	0	0	0	0.0	0.0	0.0	-0.3305785123966944	news
202	0	0	0	0	0.0	0.0	0.0	-0.6470588235294118	0	0	0	0	0.0	0.0	0.0	-0.767543859649123	news
203	0	0	0	0	0.0	0.0	0.0	-0.6450617283950616	0	0	0	0	0.0	0.0	0.0	-0.4993481095176011	news
204	0	0	0	0	0.0	0.0	0.0	-0.6200796107916853	0	0	0	0	0.0	0.0	0.0	-0.7391304347826088	news
205	7	7	2	3	0.0	0.0	0.2	-0.5133531157270029	7	8	2	3	0.0	0.0	0.23636363636363636	-0.5605493133583022	news
206	0	0	0	0	0.0	0.0	0.0	-0.7490909090909093	0	0	0	0	0.0	0.0	0.0	-0.6086956521739131	news
207	0	0	0	0	0.0	0.0	0.0	-0.6875	0	0	0	0	0.0	0.0	0.0	-0.6875000000000001	news
208	0	0	0	0	0.0	0.0	0.0	-0.6	0	0	0	0	0.0	0.0	0.0	-0.49282296650717694	news
209	0	0	0	0	0.0	0.0	0.0	-0.5543028936490041	0	0	0	0	0.0	0.0	0.0	-0.35147783251231524	news
210	0	0	0	0	0.0	0.0	0.0	-0.7760000000000001	0	0	0	0	0.0	0.0	0.0	-0.5775798069784706	news
211	0	0	0	0	0.0	0.0	0.0	-0.68370607028754	0	0	0	0	0.0	0.0	0.0	-0.42592592592592593	news
212	0	0	0	0	0.0	0.0	0.0	-0.5571955719557196	0	0	0	0	0.0	0.0	0.0	-0.4348290598290598	news
213	0	0	0	0	0.0	0.0	0.0	-0.6104350871049637	0	0	0	0	0.0	0.0	0.0	-0.5134099616858236	news
214	0	0	0	0	0.0	0.0	0.0	-0.47624703087885983	0	0	0	0	0.0	0.0	0.0	-0.43957771787960465	news
215	0	0	0	0	0.0	0.0	0.0	-0.6391437308868502	0	0	0	0	0.0	0.0	0.0	-0.610738255033557	news
